yisuv name,yisuv id,קלפי,rikuz,מצביעים,כשרים,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ2,ק,קי,קך,קנ,קץ,רז,שס,ת,
באר יעקב,2530,7.1,4,501,498,4,0,4,11,4,0,0,0,0,0,72,0,1,0,0,0,40,0,6,175,3,0,0,0,0,1,0,2,82,0,1,0,0,0,0,0,0,0,92,0,
באר יעקב,2530,7.2,4,489,489,8,3,5,7,0,0,0,0,0,0,53,0,3,0,0,0,42,0,11,175,9,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,3,0,81,0,
באר יעקב,2530,7.3,4,497,497,3,2,1,17,0,0,0,0,0,0,59,0,3,0,0,0,43,1,12,186,1,0,0,0,0,0,0,0,78,1,1,0,0,0,0,0,2,1,86,0,
באר יעקב,2530,7.4,4,499,498,8,2,4,9,0,0,0,0,0,0,67,0,1,0,0,0,43,0,4,188,1,0,0,0,0,0,0,0,80,0,1,0,0,0,0,1,1,0,88,0,
באר יעקב,2530,7.5,4,492,490,6,2,2,9,0,0,0,0,0,0,70,0,4,0,0,0,37,0,8,160,4,0,0,0,0,0,0,1,116,0,1,0,0,0,0,1,0,0,69,0,
באר יעקב,2530,9.1,1,311,309,2,1,0,3,0,0,0,0,0,0,55,0,2,0,0,1,34,0,11,136,3,1,1,0,0,0,1,0,7,0,0,0,0,0,0,1,0,1,49,0,
באר יעקב,2530,9.2,1,319,317,9,0,0,2,0,0,0,0,0,0,51,0,0,0,0,1,29,0,10,140,4,0,0,1,2,1,0,0,15,0,0,0,1,0,0,0,0,1,50,0,
באר יעקב,2530,9.3,1,308,305,1,2,2,3,0,1,0,0,0,0,42,0,4,0,0,0,30,0,12,128,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,1,0,60,0,
באר יעקב,2530,11,3,331,328,11,3,0,6,0,0,0,0,0,0,31,0,1,0,0,0,47,0,3,109,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,1,0,47,1,
באר יעקב,2530,14.1,6,505,505,16,2,3,6,0,0,0,0,0,0,69,0,0,0,0,0,65,0,22,191,8,0,0,0,0,0,0,0,87,0,1,0,0,0,0,0,0,0,35,0,
באר יעקב,2530,14.2,6,526,526,15,1,2,6,0,1,0,0,0,0,55,0,3,0,0,0,82,0,10,185,6,0,0,0,0,0,0,0,122,0,4,0,0,0,0,0,0,0,34,0,
באר יעקב,2530,14.3,6,502,500,10,4,4,6,0,0,0,0,0,0,45,0,1,0,0,0,71,0,11,166,7,0,1,0,0,0,0,0,132,1,1,0,0,0,0,0,2,0,38,0,
באר יעקב,2530,14.4,6,512,505,14,3,4,6,0,0,0,0,0,0,46,0,3,0,0,0,74,0,13,197,3,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,1,0,38,0,
באר יעקב,2530,14.5,6,512,507,7,4,4,3,0,0,0,1,0,1,55,0,4,0,0,0,62,0,19,172,9,0,0,0,0,0,0,0,132,0,2,0,0,0,0,0,2,0,30,0,
באר יעקב,2530,14.6,6,508,503,13,4,2,16,0,0,0,0,0,0,50,0,5,0,0,0,70,0,15,165,7,0,0,0,0,0,0,0,127,1,0,0,0,0,0,0,4,0,24,0,
באר יעקב,2530,18.1,7,436,435,16,0,2,4,0,0,0,0,0,0,48,0,2,0,0,0,63,0,6,142,6,0,0,0,0,0,0,0,109,0,2,0,0,0,0,0,1,1,33,0,
באר יעקב,2530,18.2,7,442,442,19,2,3,4,0,0,0,0,0,0,44,0,4,0,0,0,62,0,11,142,5,0,0,0,0,0,0,0,124,0,1,0,0,0,0,0,0,1,20,0,
באר יעקב,2530,18.3,7,438,438,18,2,2,4,0,0,0,0,0,0,50,0,2,0,0,0,52,0,19,139,6,0,0,0,0,0,0,0,116,1,2,0,1,0,0,0,2,0,22,0,
באר יעקב,2530,18.4,7,457,455,10,3,4,5,0,0,0,0,0,0,46,0,2,0,0,0,71,0,15,113,10,0,0,0,4,0,0,0,144,0,1,0,0,0,0,0,1,0,26,0,
באר יעקב,2530,20.1,9,548,548,14,2,7,1,0,0,0,0,0,0,78,0,1,0,0,0,81,0,18,194,5,0,0,0,0,0,0,0,108,0,1,0,0,0,0,0,0,0,38,0,
באר יעקב,2530,20.2,9,542,540,8,3,2,2,0,0,0,0,0,0,66,0,7,0,0,0,93,0,10,200,2,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,2,0,11,0,
באר יעקב,2530,20.3,9,549,549,12,3,1,0,0,0,0,0,0,0,64,0,1,0,0,0,69,0,35,189,3,0,0,0,0,0,0,0,143,0,1,0,0,0,0,0,2,1,25,0,
באר יעקב,2530,26.1,8,543,540,12,0,2,0,0,0,0,0,0,0,74,0,3,0,0,0,86,0,18,200,3,0,0,0,0,0,0,0,115,0,1,0,0,0,0,0,0,0,26,0,
באר יעקב,2530,26.2,8,538,538,14,7,3,0,0,0,0,0,0,0,72,0,2,0,0,0,59,0,21,200,8,0,2,0,0,0,0,0,124,0,1,0,0,0,0,0,0,0,25,0,
באר יעקב,2530,26.3,8,539,537,10,1,3,0,0,0,0,0,0,0,73,0,2,0,0,0,70,0,17,217,4,0,0,0,0,0,0,0,113,0,2,0,0,0,0,0,2,0,23,0,
באר יעקב,2530,26.4,8,523,521,11,3,3,2,0,0,0,0,0,0,57,0,2,0,0,0,78,0,18,191,2,0,0,0,0,0,0,1,126,0,1,0,0,0,0,0,0,1,25,0,
באר יעקב,2530,26.5,8,543,541,5,1,1,0,1,0,0,0,0,0,90,0,4,0,0,0,86,0,23,176,7,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,1,0,24,0,
באר יעקב,2530,26.6,8,547,546,4,4,2,0,0,0,0,0,0,0,54,0,2,0,0,0,107,0,19,169,3,0,0,0,2,0,0,0,148,0,2,0,0,0,0,0,1,0,29,0,
באר מילכה,1278,1,1,93,93,13,1,3,0,0,1,0,0,0,0,11,0,2,0,0,0,12,0,2,11,15,0,0,0,0,1,0,1,17,0,0,0,0,0,0,0,3,0,0,0,
באר שבע,9000,1,15,221,220,0,0,0,7,0,5,0,0,0,0,22,0,2,0,0,0,10,0,31,89,2,0,0,0,1,0,0,0,16,0,1,0,0,0,0,0,0,0,33,1,
באר שבע,9000,2,6,210,207,8,3,2,3,3,1,0,0,0,0,15,0,3,0,0,0,16,0,20,78,8,0,0,0,0,0,0,2,23,0,0,0,1,0,0,0,0,0,21,0,
באר שבע,9000,3,6,165,164,4,0,0,3,0,1,0,0,0,0,27,0,0,0,0,0,15,0,11,72,1,0,0,0,0,0,0,1,13,0,1,0,0,0,0,0,0,0,15,0,
באר שבע,9000,4,15,233,231,9,2,0,5,0,4,0,0,0,0,36,0,0,0,0,0,13,0,13,86,0,0,0,0,0,0,0,2,19,0,1,0,0,0,0,0,0,0,41,0,
באר שבע,9000,5,15,215,211,4,1,0,2,0,4,0,0,0,0,29,0,2,0,0,0,6,0,13,114,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,25,0,
באר שבע,9000,6,34,135,132,3,2,2,2,0,3,0,0,0,0,14,0,0,0,0,0,0,0,13,61,3,0,0,0,0,0,0,1,15,0,1,0,0,0,0,0,0,0,12,0,
באר שבע,9000,15,15,199,198,3,0,0,1,2,4,0,0,0,0,15,0,0,0,0,0,5,0,34,82,2,1,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,34,0,
באר שבע,9000,16,1,203,194,0,0,3,4,0,0,0,0,0,0,51,0,0,0,0,0,3,0,18,84,2,0,0,0,0,0,0,2,8,0,2,0,0,0,0,0,0,0,16,1,
באר שבע,9000,19,1,259,253,1,0,0,5,1,0,0,0,0,0,42,0,1,1,0,0,6,0,26,126,1,0,1,0,0,0,0,3,11,0,0,0,0,0,1,0,0,0,26,1,
באר שבע,9000,20,1,168,167,3,0,0,5,0,0,0,0,0,0,24,0,2,0,0,0,9,0,8,81,3,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,27,0,
באר שבע,9000,25,15,231,228,3,1,1,3,0,4,0,0,0,0,26,0,0,0,0,0,5,0,20,121,2,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,29,1,
באר שבע,9000,26,34,206,202,3,0,1,0,0,0,0,0,0,0,25,0,0,1,0,0,2,0,12,117,3,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,32,0,
באר שבע,9000,27,34,224,219,1,0,0,2,0,0,0,0,0,0,30,1,1,0,0,0,5,1,20,113,2,0,2,0,0,0,0,1,10,0,1,0,0,1,0,0,2,1,25,0,
באר שבע,9000,28,34,207,203,2,0,2,8,0,0,0,0,0,0,28,0,0,0,0,0,7,0,20,91,0,0,0,0,0,1,0,0,17,0,1,0,0,0,0,0,0,0,25,1,
באר שבע,9000,29,34,217,212,2,0,0,6,0,1,0,0,0,0,26,0,1,0,0,0,5,0,17,110,2,0,1,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,30,0,
באר שבע,9000,30,1,190,185,2,1,1,1,1,4,0,0,0,0,28,0,1,0,0,0,9,0,35,55,4,0,0,0,0,0,0,4,17,0,1,0,0,0,0,0,1,1,19,0,
באר שבע,9000,31,1,237,232,0,2,0,6,0,0,0,0,0,0,30,0,2,0,0,0,8,0,39,91,0,0,1,0,0,0,0,0,28,0,1,0,0,0,0,0,1,0,23,0,
באר שבע,9000,142,99,439,438,2,3,1,7,0,0,0,0,0,0,69,0,5,0,0,0,23,0,50,189,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,1,0,39,0,
באר שבע,9000,147.1,31,331,327,8,4,2,7,0,0,0,1,0,0,50,0,0,0,0,0,17,0,16,142,4,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,2,0,49,0,
באר שבע,9000,147.2,31,332,330,5,2,4,7,0,0,0,0,0,0,45,0,1,0,0,0,14,3,41,143,3,0,0,0,0,0,0,0,32,1,0,0,1,0,0,1,1,0,26,0,
באר שבע,9000,147.3,31,327,326,2,0,4,11,1,0,0,0,0,0,33,0,1,0,0,0,15,0,39,137,0,0,1,0,0,1,0,1,23,0,1,0,1,0,0,0,1,0,54,0,
באר שבע,9000,147.4,31,337,331,5,0,1,6,0,2,0,0,0,0,41,0,1,0,0,0,17,0,35,136,1,0,0,0,0,1,1,0,31,0,1,0,1,0,1,0,2,0,48,0,
באר שבע,9000,147.5,31,312,309,1,2,1,4,0,0,0,0,0,0,46,0,0,0,0,0,27,0,45,114,2,0,0,0,0,0,0,0,39,0,2,0,0,0,3,1,0,0,22,0,
באר שבע,9000,160,54,411,410,7,2,1,4,0,1,0,0,0,0,53,0,2,0,0,0,13,0,57,163,3,0,0,0,0,1,0,0,73,2,0,0,0,0,0,0,2,0,26,0,
באר שבע,9000,175,10,314,312,5,1,0,2,0,0,0,0,0,0,33,0,2,0,0,0,19,1,65,105,1,0,0,0,0,0,0,1,44,0,0,0,1,0,0,0,0,0,32,0,
באר שבע,9000,176,10,319,317,2,2,1,0,0,2,0,0,0,0,35,0,1,0,0,0,12,0,74,126,1,0,0,0,0,0,0,0,36,0,0,1,0,0,0,0,2,0,21,1,
באר שבע,9000,177,99,417,415,1,3,6,3,0,4,0,0,0,0,71,0,2,0,0,0,40,0,7,180,3,0,0,0,0,0,0,0,61,0,1,0,0,0,0,0,0,0,33,0,
באר שבע,9000,180,32,412,410,4,1,3,5,0,0,0,0,0,0,67,0,3,0,0,1,25,0,40,162,0,0,0,0,0,1,0,6,30,1,2,0,0,0,1,1,3,0,54,0,
באר שבע,9000,185,54,422,417,7,1,1,4,1,1,0,0,1,0,65,0,2,0,0,2,28,0,65,161,3,0,0,0,0,0,0,0,45,0,1,0,1,0,0,0,0,0,27,1,
באר שבע,9000,186,99,434,433,6,4,1,7,0,1,0,0,0,0,77,0,2,0,0,0,21,0,44,185,1,0,0,0,0,0,0,0,46,0,1,0,0,0,0,0,1,1,35,0,
באר שבע,9000,188,54,374,373,6,2,0,4,0,0,0,0,0,0,55,0,2,0,0,0,17,0,80,132,3,0,0,0,0,0,0,0,55,0,2,0,0,0,0,0,0,1,14,0,
באר שבע,9000,189,99,400,397,5,2,3,4,0,0,0,0,0,0,44,0,2,0,0,0,18,0,46,199,1,0,0,0,0,1,0,0,37,0,1,0,0,0,0,0,0,0,34,0,
באר שבע,9000,200,112,344,342,5,4,3,3,0,1,0,0,0,0,56,0,0,0,0,0,39,0,34,127,4,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,1,0,21,0,
באר שבע,9000,202,89,383,381,7,0,3,11,1,0,0,0,0,0,52,0,2,1,0,0,52,0,8,143,4,0,0,0,0,0,0,3,65,0,0,0,0,0,0,0,0,0,29,0,
באר שבע,9000,203,120,378,377,11,1,3,5,0,0,0,0,0,0,73,0,2,0,0,0,27,0,23,125,7,0,0,0,0,0,0,3,59,0,0,0,1,0,0,0,1,0,36,0,
באר שבע,9000,204,112,390,389,10,3,6,3,1,3,0,0,0,0,52,0,0,0,0,0,56,0,13,156,1,0,0,0,0,0,0,3,59,0,1,0,0,0,0,0,1,1,20,0,
באר שבע,9000,205,112,368,368,11,2,6,6,1,5,0,0,0,0,55,0,0,0,0,0,29,0,9,140,4,0,0,0,0,0,0,0,52,0,2,0,0,0,0,0,1,0,45,0,
באר שבע,9000,206,89,479,474,15,3,2,2,2,4,0,0,0,0,90,0,1,0,0,0,47,0,19,179,6,0,0,0,0,0,0,4,78,0,1,0,0,0,0,0,0,0,21,0,
באר שבע,9000,207,120,405,404,17,5,4,1,3,7,0,0,0,0,63,0,3,0,0,0,33,0,25,118,9,0,0,0,0,0,0,2,98,0,0,0,0,0,0,0,2,0,14,0,
באר שבע,9000,208,120,403,401,6,2,2,2,0,2,0,0,0,0,63,0,2,0,0,0,34,0,21,176,4,0,0,0,0,0,0,0,54,0,1,0,0,0,0,0,0,0,32,0,
באר שבע,9000,210,32,284,279,2,2,0,1,0,0,0,0,0,0,46,0,1,0,0,0,18,0,20,125,1,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,30,0,
באר שבע,9000,213,10,326,319,1,2,2,1,1,0,0,0,0,0,32,0,1,0,0,0,6,1,48,137,2,0,0,0,0,0,0,0,45,0,1,0,1,0,0,1,1,0,36,0,
באר שבע,9000,214,32,320,317,4,1,6,1,0,0,0,0,0,0,40,0,0,0,0,0,20,0,34,124,4,0,0,0,1,0,0,0,55,0,1,0,0,0,0,0,1,0,25,0,
באר שבע,9000,218.1,35,462,459,4,1,0,34,0,0,0,0,0,0,49,0,0,0,0,0,12,0,24,140,0,0,0,0,0,1,0,0,29,0,2,0,0,0,1,0,0,0,161,1,
באר שבע,9000,218.2,35,464,463,4,3,2,21,3,2,0,0,0,0,59,1,4,0,0,0,11,0,30,115,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,0,0,1,172,1,
באר שבע,9000,218.3,35,456,453,3,1,1,27,0,2,0,0,0,0,54,0,1,0,0,0,11,0,43,118,5,0,1,0,0,0,0,1,46,3,2,0,0,0,0,0,0,1,133,0,
באר שבע,9000,221.1,135,438,432,4,3,2,3,0,1,0,0,0,0,71,0,0,0,0,0,19,0,79,163,4,0,0,0,0,0,0,1,55,1,0,0,0,0,0,0,0,0,25,1,
באר שבע,9000,221.2,135,427,426,1,4,2,0,0,2,0,0,0,0,52,0,1,0,0,0,14,0,84,176,2,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,2,1,22,0,
באר שבע,9000,223,99,378,370,5,0,4,6,2,0,0,0,0,0,48,0,2,0,0,0,23,0,61,150,3,0,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,20,0,
באר שבע,9000,225,54,385,383,4,0,1,6,0,0,0,0,0,0,62,0,3,0,0,0,18,0,45,158,2,0,0,0,0,1,0,0,39,0,1,0,0,0,0,0,2,1,40,0,
באר שבע,9000,226,54,402,400,5,1,0,9,1,1,0,0,0,0,75,0,4,0,0,0,34,0,31,165,4,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,29,0,
באר שבע,9000,243,10,310,307,2,1,0,2,0,0,0,0,0,0,42,0,1,0,0,0,27,0,49,122,7,0,0,0,1,1,0,0,27,0,0,0,0,0,0,0,0,0,25,0,
באר שבע,9000,251,32,407,403,3,1,3,8,0,0,0,0,0,0,60,1,1,0,0,0,16,0,52,141,1,0,0,0,0,0,0,0,47,0,3,0,0,0,0,0,0,0,66,0,
באר שבע,9000,252.1,118,453,450,2,3,0,15,0,0,0,0,0,0,71,0,2,0,0,0,7,0,25,138,3,0,0,0,0,2,0,0,12,1,0,0,0,0,0,0,0,0,168,1,
באר שבע,9000,252.2,118,421,417,4,0,3,29,0,0,0,0,0,0,72,0,2,0,0,0,17,0,21,112,0,0,0,0,0,1,0,2,25,0,2,0,0,0,0,0,0,0,127,0,
באר שבע,9000,252.3,118,389,389,3,1,1,17,1,0,0,0,0,0,84,1,0,0,0,0,19,0,41,103,1,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,2,0,86,0,
באר שבע,9000,257,32,361,357,3,1,2,5,0,0,0,0,0,0,64,0,2,0,0,0,24,0,42,130,4,0,0,0,0,0,0,1,45,0,0,0,0,0,0,0,1,0,33,0,
באר שבע,9000,260.1,143,435,434,18,1,5,1,6,4,0,0,0,0,72,0,1,0,0,0,45,0,8,168,5,0,1,0,0,0,0,4,69,0,1,0,0,0,0,0,1,0,24,0,
באר שבע,9000,260.2,143,452,447,12,2,7,4,1,4,0,0,0,0,67,0,2,0,0,0,66,0,13,153,6,0,0,0,0,1,1,2,82,0,2,0,0,0,0,0,1,0,21,0,
באר שבע,9000,266.1,121,492,490,4,1,3,2,1,2,0,0,0,0,109,0,2,0,0,0,50,0,13,220,0,0,0,0,0,0,0,3,45,0,0,0,0,0,0,0,0,0,35,0,
באר שבע,9000,266.2,121,486,483,5,0,4,2,2,2,0,0,0,0,87,0,3,0,0,0,51,0,22,214,1,0,1,0,0,1,0,1,58,0,0,0,0,0,0,0,0,0,29,0,
באר שבע,9000,266.3,121,514,514,6,1,6,8,0,2,0,0,0,0,107,0,0,0,0,0,49,0,12,247,1,1,0,0,0,0,0,2,46,0,1,0,0,0,0,0,1,0,24,0,
באר שבע,9000,266.4,121,504,501,10,2,2,2,0,4,0,0,0,0,98,0,1,0,0,0,34,0,23,229,0,0,0,0,1,0,0,1,64,0,2,0,0,0,0,0,1,1,26,0,
באר שבע,9000,266.5,121,515,513,11,3,2,2,2,0,0,0,0,0,85,0,1,0,0,0,66,0,39,191,7,0,0,0,0,0,0,0,81,0,1,0,0,0,0,0,1,0,21,0,
באר שבע,9000,274,120,357,356,1,0,1,11,0,1,0,0,0,0,67,0,6,0,0,0,28,0,22,161,1,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,1,0,18,0,
באר שבע,9000,276.1,103,453,452,8,3,4,2,4,12,0,0,0,0,73,0,1,0,0,0,61,0,7,197,3,0,0,0,0,0,0,5,43,0,0,0,0,0,0,1,0,0,28,0,
באר שבע,9000,276.2,103,452,452,14,1,3,3,2,2,0,0,0,0,77,0,0,0,0,0,60,0,9,176,4,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,32,0,
באר שבע,9000,276.3,103,451,450,3,2,4,8,5,9,0,0,0,0,76,0,0,0,0,0,57,1,19,179,4,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,1,0,30,0,
באר שבע,9000,276.4,103,476,476,7,3,5,11,1,4,0,0,0,0,91,0,1,0,0,0,46,0,11,195,6,0,0,0,0,0,0,1,59,0,1,0,0,0,0,0,0,0,34,0,
באר שבע,9000,276.5,103,433,431,9,0,8,4,1,5,0,0,0,0,79,0,2,0,0,0,35,0,26,169,5,0,0,0,0,0,0,2,64,0,1,0,0,0,0,0,0,0,21,0,
באר שבע,9000,276.6,103,437,435,12,1,2,5,4,6,0,0,0,0,60,0,1,0,0,0,60,0,15,147,10,0,0,0,0,0,0,2,83,0,0,1,0,0,0,0,3,0,23,0,
באר שבע,9000,277,112,376,372,4,0,2,4,0,6,0,0,0,0,56,1,1,0,0,0,26,0,41,155,2,0,0,0,0,0,0,2,45,0,1,0,0,0,0,1,1,0,24,0,
באר שבע,9000,280,54,383,379,5,0,3,6,0,0,0,0,0,0,58,0,2,0,0,0,18,0,26,169,3,0,0,0,0,0,0,0,49,0,2,0,1,0,0,0,0,0,37,0,
באר שבע,9000,282,99,404,402,4,2,9,1,0,0,0,0,0,0,60,0,3,0,0,0,40,0,22,197,4,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,3,0,18,0,
באר שבע,9000,284.1,123,466,465,7,1,8,2,5,0,0,0,0,0,93,0,2,0,0,0,27,0,10,205,5,0,0,0,0,0,0,2,47,0,2,0,0,0,0,0,0,0,49,0,
באר שבע,9000,284.2,123,475,475,9,2,4,3,1,0,0,0,0,0,91,0,0,0,0,0,60,0,25,171,7,0,0,0,0,0,0,3,58,0,2,0,0,0,0,0,1,0,38,0,
באר שבע,9000,284.3,123,506,502,16,1,6,4,2,6,0,0,0,0,102,0,4,0,0,0,50,0,18,209,1,0,0,0,0,1,0,0,47,0,1,0,0,0,0,1,0,0,33,0,
באר שבע,9000,284.4,123,463,461,11,1,3,1,5,3,0,0,0,0,75,0,2,0,0,0,34,0,20,187,7,0,0,0,1,0,0,0,67,0,1,0,0,0,0,0,4,0,39,0,
באר שבע,9000,284.5,123,478,477,18,2,4,5,1,2,0,0,0,0,80,1,4,0,0,0,39,0,39,164,5,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,1,0,31,0,
באר שבע,9000,302.1,113,503,503,17,0,3,7,2,3,0,0,0,0,99,1,0,0,0,0,36,0,16,205,2,0,0,0,1,0,0,9,53,0,0,0,0,0,0,0,2,0,47,0,
באר שבע,9000,302.2,113,528,526,6,3,6,1,1,4,0,0,0,0,81,0,4,0,0,0,60,0,22,178,9,0,0,0,0,0,0,7,103,1,0,0,0,0,1,0,0,0,39,0,
באר שבע,9000,302.3,113,537,533,12,3,1,7,0,2,0,0,0,0,106,0,2,0,0,0,44,0,8,220,4,0,0,0,0,0,0,4,80,0,0,0,0,0,0,0,3,0,37,0,
באר שבע,9000,302.4,113,536,533,10,1,7,2,1,9,0,0,0,0,101,0,2,0,0,0,41,0,19,201,6,0,1,0,0,0,0,4,76,0,1,0,1,0,0,0,1,0,49,0,
באר שבע,9000,302.5,113,507,502,8,1,4,2,1,0,0,0,0,0,76,0,3,0,1,0,50,0,28,195,5,0,0,0,0,0,0,0,97,0,1,0,0,0,0,0,1,0,29,0,
באר שבע,9000,304.1,124,384,381,2,3,2,3,0,0,0,0,0,0,78,0,0,0,0,0,45,0,17,163,3,0,0,0,0,0,0,3,43,0,1,0,0,0,0,0,2,0,16,0,
באר שבע,9000,304.2,124,378,378,6,1,1,1,0,0,0,0,0,0,70,0,1,0,0,0,37,0,15,153,0,0,0,0,0,0,0,1,68,0,2,0,0,0,0,0,2,1,18,1,
באר שבע,9000,304.3,124,372,370,5,1,4,2,0,2,0,0,0,0,80,0,2,0,0,0,31,0,17,149,3,0,0,0,0,0,0,0,57,0,2,0,0,0,0,0,0,0,13,2,
באר שבע,9000,305.1,101,457,451,0,0,3,4,1,0,0,0,0,0,84,0,3,0,0,0,35,0,19,196,8,2,0,0,0,0,0,2,53,0,1,0,1,0,0,0,1,0,38,0,
באר שבע,9000,305.2,101,437,433,5,3,3,2,0,0,0,0,0,0,85,0,0,0,0,0,37,0,28,182,1,0,0,0,0,0,0,0,53,0,1,0,1,0,0,0,0,0,32,0,
באר שבע,9000,305.3,101,438,432,3,0,1,2,0,0,0,0,0,0,64,0,3,0,0,0,31,0,51,173,1,0,0,0,0,0,0,0,65,2,1,0,2,0,0,0,0,0,33,0,
באר שבע,9000,305.4,101,470,468,6,0,3,8,0,0,0,0,0,0,108,0,2,0,0,0,23,0,26,205,2,0,0,0,0,0,0,0,36,0,2,0,0,0,0,0,3,0,44,0,
באר שבע,9000,305.5,101,436,434,8,1,5,3,4,0,0,0,0,0,88,0,2,0,0,0,30,0,34,175,2,0,0,0,2,0,0,0,46,1,1,0,0,0,0,1,0,1,30,0,
באר שבע,9000,305.6,101,437,431,8,4,4,1,0,0,0,0,0,0,75,0,2,0,0,0,36,0,66,137,4,0,0,0,2,0,0,0,60,0,1,0,0,0,0,1,0,1,29,0,
באר שבע,9000,305.7,101,431,428,5,1,2,3,0,0,0,0,0,0,57,0,2,0,0,0,37,0,56,168,2,0,0,0,0,0,0,0,65,1,2,0,0,0,0,0,1,0,26,0,
באר שבע,9000,7.1,41,281,279,6,0,3,3,1,5,0,0,0,0,18,0,1,0,0,0,12,0,18,142,0,0,0,0,1,0,0,2,16,0,0,0,0,0,0,0,0,0,51,0,
באר שבע,9000,7.2,41,281,277,3,0,0,5,1,1,0,0,0,0,28,0,0,0,0,0,6,2,39,117,5,0,2,0,0,0,0,0,24,0,2,0,0,0,0,0,0,0,42,0,
באר שבע,9000,7.3,41,264,259,4,1,2,0,3,0,0,0,0,0,33,0,1,0,0,0,16,0,35,108,3,0,1,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,30,1,
באר שבע,9000,7.4,41,239,238,10,2,2,2,5,0,0,0,0,0,17,0,0,0,0,0,7,0,45,83,6,1,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,26,0,
באר שבע,9000,10.1,18,278,277,8,2,1,4,3,3,0,0,0,0,29,0,1,0,0,0,33,0,11,103,8,0,0,0,0,0,0,1,39,0,2,0,0,0,0,0,1,0,28,0,
באר שבע,9000,10.2,18,283,281,25,5,4,1,1,3,0,0,0,1,29,0,1,0,0,0,30,0,14,93,5,0,0,0,0,1,0,3,38,0,2,0,0,0,1,0,0,0,24,0,
באר שבע,9000,10.3,18,262,259,9,1,2,1,0,1,0,0,0,0,35,0,0,0,0,0,22,1,27,80,8,0,0,0,0,0,0,0,47,0,2,0,0,0,0,0,0,0,23,0,
באר שבע,9000,18.1,20,216,214,5,1,2,5,0,0,0,0,0,0,17,1,1,0,0,0,14,0,21,102,0,0,0,0,1,0,0,0,26,0,0,0,0,0,0,1,0,0,17,0,
באר שבע,9000,18.2,20,245,243,8,1,1,3,0,1,0,0,0,0,24,0,1,0,0,0,18,0,24,91,4,0,0,0,0,1,0,6,32,0,0,0,0,0,0,0,0,0,28,0,
באר שבע,9000,18.3,20,235,231,14,0,2,3,0,0,0,0,0,0,13,0,0,0,0,0,26,0,27,72,5,0,0,0,0,0,0,1,42,0,1,0,0,0,0,0,2,0,22,1,
באר שבע,9000,33,146,505,505,4,3,3,3,1,0,0,0,0,0,142,0,2,0,0,0,35,0,13,207,0,0,0,0,1,0,0,0,39,0,0,0,0,0,0,0,5,0,47,0,
באר שבע,9000,34,45,206,203,0,0,0,6,1,0,0,0,0,0,22,1,3,0,0,0,8,3,30,99,1,1,1,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,11,1,
באר שבע,9000,35,45,299,295,3,0,2,5,0,0,0,0,0,0,49,0,0,0,0,0,14,1,39,105,7,0,0,1,0,0,0,0,38,0,1,0,0,0,0,0,0,0,30,0,
באר שבע,9000,36,26,387,387,2,1,5,6,0,0,0,0,0,0,80,0,1,0,0,0,17,0,18,175,0,0,0,0,0,0,0,3,37,0,1,0,1,0,0,1,0,2,36,1,
באר שבע,9000,37,26,292,288,3,0,0,8,1,0,0,1,0,0,37,0,0,0,0,0,4,0,12,150,2,0,0,0,0,0,0,3,19,0,1,0,0,0,0,0,2,0,45,0,
באר שבע,9000,38,33,377,377,6,3,12,15,0,0,0,0,0,0,104,0,0,0,0,0,21,0,13,123,1,0,0,0,0,0,0,0,38,0,0,0,0,0,1,0,2,0,38,0,
